2010-02-02T19:53:43.226+0000,299101,Michael Wang,10,0,1048866,Heinz Frank,10,0,1048858,Heinz Frank,10,0
2010-02-02T19:53:44.226+0000,299102,Michael Wang,10,0,299101,Michael Wang,10,0,1048866,Heinz Frank,10,0
2010-02-02T19:53:45.226+0000,299103,Michael Wang,10,0,299102,Michael Wang,10,0,299101,Michael Wang,10,0
2010-02-02T19:53:46.226+0000,299104,Michael Wang,10,0,299103,Michael Wang,10,0,299102,Michael Wang,10,0
2010-02-02T19:53:47.226+0000,299105,Michael Wang,10,0,299104,Michael Wang,10,0,299103,Michael Wang,10,0
2010-02-02T19:53:48.226+0000,299106,Michael Wang,10,0,299105,Michael Wang,10,0,299104,Michael Wang,10,0
2010-02-02T19:53:49.226+0000,299107,Michael Wang,10,0,299106,Michael Wang,10,0,299105,Michael Wang,10,0
2010-02-02T19:53:50.226+0000,299108,Michael Wang,10,0,299107,Michael Wang,10,0,299106,Michael Wang,10,0
2010-02-02T19:53:51.226+0000,299109,Michael Wang,10,0,299108,Michael Wang,10,0,299107,Michael Wang,10,0
2010-02-02T19:53:52.226+0000,299110,Michael Wang,10,0,299109,Michael Wang,10,0,299108,Michael Wang,10,0
2010-02-02T19:53:53.226+0000,299111,Michael Wang,10,0,299110,Michael Wang,10,0,299109,Michael Wang,10,0
2010-02-02T19:53:54.226+0000,299112,Michael Wang,10,0,299111,Michael Wang,10,0,299110,Michael Wang,10,0
2010-02-02T19:53:55.226+0000,299113,Michael Wang,10,0,299112,Michael Wang,10,0,299111,Michael Wang,10,0
2010-02-02T22:05:02.921+0000,1048877,Heinz Frank,10,0,299113,Michael Wang,10,0,299112,Michael Wang,10,0
2010-02-03T01:03:32.921+0000,1048867,Heinz Frank,10,0,1048877,Heinz Frank,10,0,299113,Michael Wang,10,0
2010-02-03T02:17:02.921+0000,1048880,Heinz Frank,10,0,1048867,Heinz Frank,10,0,1048877,Heinz Frank,10,0
2010-02-03T02:46:17.921+0000,1048887,Heinz Frank,10,0,1048880,Heinz Frank,10,0,1048867,Heinz Frank,10,0
2010-02-03T06:54:32.921+0000,1048883,Heinz Frank,10,0,1048887,Heinz Frank,10,0,1048880,Heinz Frank,10,0
2010-02-03T13:45:09.342+0000,298553,Michael Wang,10,0,1048883,Heinz Frank,10,0,1048887,Heinz Frank,10,0
2010-02-03T15:59:47.921+0000,1048870,Heinz Frank,10,0,298553,Michael Wang,10,0,1048883,Heinz Frank,10,0
2010-02-09T04:05:10.421+0000,529360,Wei Zhu,10,0,1048870,Heinz Frank,5,0,298553,Michael Wang,5,0
2010-02-09T16:21:23.008+0000,529360,Wei Zhu,80,2,1076792,Richard Richter,10,0,1048870,Heinz Frank,4,0
2010-02-11T12:01:34.646+0000,529360,Wei Zhu,64,2,1301393,Wei Zhou,10,0,1076792,Richard Richter,9,0
2010-02-11T19:23:25.459+0000,529360,Wei Zhu,64,2,299390,Michael Wang,10,0,1301393,Wei Zhou,10,0
2010-02-11T19:23:26.459+0000,529360,Wei Zhu,64,2,299391,Michael Wang,10,0,299390,Michael Wang,10,0
2010-02-11T19:23:27.459+0000,529360,Wei Zhu,64,2,299392,Michael Wang,10,0,299391,Michael Wang,10,0
2010-02-11T19:23:28.459+0000,529360,Wei Zhu,64,2,299393,Michael Wang,10,0,299392,Michael Wang,10,0
2010-02-11T19:23:29.459+0000,529360,Wei Zhu,64,2,299394,Michael Wang,10,0,299393,Michael Wang,10,0
2010-02-11T19:23:30.459+0000,529360,Wei Zhu,64,2,299395,Michael Wang,10,0,299394,Michael Wang,10,0
2010-02-12T10:37:40.873+0000,529360,Wei Zhu,56,2,798675,Peter Schmidt,10,0,299395,Michael Wang,10,0
2010-02-12T18:19:04.855+0000,529360,Wei Zhu,56,2,701070,Emperor of Brazil Silva,10,0,798675,Peter Schmidt,10,0
2010-02-12T20:37:02.578+0000,701070,Emperor of Brazil Silva,60,2,529360,Wei Zhu,56,2,798675,Peter Schmidt,10,0
2010-02-13T01:54:47.702+0000,701070,Emperor of Brazil Silva,80,2,529360,Wei Zhu,56,2,705054,Jun Lu,10,0
2010-02-13T18:31:22.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96148,Esti Bahaina,10,0
2010-02-13T18:31:23.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96149,Esti Bahaina,10,0
2010-02-13T18:31:24.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96150,Esti Bahaina,10,0
2010-02-13T18:31:25.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96151,Esti Bahaina,10,0
2010-02-13T18:31:26.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96152,Esti Bahaina,10,0
2010-02-13T18:31:27.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96153,Esti Bahaina,10,0
2010-02-13T18:31:28.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96154,Esti Bahaina,10,0
2010-02-13T18:31:29.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96155,Esti Bahaina,10,0
2010-02-13T18:31:30.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96156,Esti Bahaina,10,0
2010-02-13T18:31:31.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96157,Esti Bahaina,10,0
2010-02-13T18:31:32.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96158,Esti Bahaina,10,0
2010-02-13T18:31:33.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96159,Esti Bahaina,10,0
2010-02-13T18:31:34.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96160,Esti Bahaina,10,0
2010-02-13T18:31:35.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96161,Esti Bahaina,10,0
2010-02-13T18:31:36.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96162,Esti Bahaina,10,0
2010-02-13T18:31:37.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96163,Esti Bahaina,10,0
2010-02-13T18:31:38.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96164,Esti Bahaina,10,0
2010-02-13T18:31:39.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96165,Esti Bahaina,10,0
2010-02-13T18:31:40.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96166,Esti Bahaina,10,0
2010-02-13T18:31:41.082+0000,701070,Emperor of Brazil Silva,147,2,529360,Wei Zhu,48,2,96167,Esti Bahaina,10,0
2010-02-13T21:04:28.864+0000,701070,Emperor of Brazil Silva,144,2,529360,Wei Zhu,48,2,1301394,Wei Zhou,10,0
2010-02-14T12:08:41.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96414,Esti Bahaina,10,0
2010-02-14T12:08:42.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96415,Esti Bahaina,10,0
2010-02-14T12:08:43.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96416,Esti Bahaina,10,0
2010-02-14T12:08:44.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96417,Esti Bahaina,10,0
2010-02-14T12:08:45.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96418,Esti Bahaina,10,0
2010-02-14T12:08:46.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96419,Esti Bahaina,10,0
2010-02-14T12:08:47.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96420,Esti Bahaina,10,0
2010-02-14T12:08:48.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96421,Esti Bahaina,10,0
2010-02-14T12:08:49.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96422,Esti Bahaina,10,0
2010-02-14T12:08:50.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96423,Esti Bahaina,10,0
2010-02-14T12:08:51.931+0000,701070,Emperor of Brazil Silva,137,2,529360,Wei Zhu,40,2,96424,Esti Bahaina,10,0
2010-02-15T18:18:56.427+0000,701070,Emperor of Brazil Silva,120,2,529360,Wei Zhu,32,2,404145,Bingjian Zhang,10,0
2010-02-16T06:18:31.926+0000,701070,Emperor of Brazil Silva,112,2,529360,Wei Zhu,27,2,571477,Jharana Bajracharya Rashid Shrestha,10,0
2010-02-16T06:51:56.345+0000,701070,Emperor of Brazil Silva,112,2,571477,Jharana Bajracharya Rashid Shrestha,30,1,529360,Wei Zhu,26,2
2010-02-16T20:58:24.974+0000,701070,Emperor of Brazil Silva,99,2,571477,Jharana Bajracharya Rashid Shrestha,60,1,1301406,Wei Zhou,30,1
2010-02-17T03:20:32.096+0000,571477,Jharana Bajracharya Rashid Shrestha,100,1,701070,Emperor of Brazil Silva,97,2,1301406,Wei Zhou,30,1
2010-02-17T18:11:39.964+0000,571477,Jharana Bajracharya Rashid Shrestha,155,1,1301406,Wei Zhou,90,1,701070,Emperor of Brazil Silva,90,2
2010-02-18T23:47:23.152+0000,571477,Jharana Bajracharya Rashid Shrestha,167,1,1301406,Wei Zhou,146,1,705199,Jun Lu,70,1
2010-02-19T05:14:40.965+0000,571477,Jharana Bajracharya Rashid Shrestha,163,1,1301406,Wei Zhou,144,1,705185,Jun Lu,70,1
2010-02-19T12:38:24.68+0000,571477,Jharana Bajracharya Rashid Shrestha,155,1,1301406,Wei Zhou,139,1,705149,Jun Lu,110,1
2010-02-19T18:28:30.16+0000,571477,Jharana Bajracharya Rashid Shrestha,150,1,1301406,Wei Zhou,135,1,705185,Jun Lu,120,1
2010-02-19T19:33:11.568+0000,571477,Jharana Bajracharya Rashid Shrestha,149,1,1301406,Wei Zhou,134,1,705149,Jun Lu,130,1
2010-02-19T19:43:53.234+0000,571477,Jharana Bajracharya Rashid Shrestha,148,1,705149,Jun Lu,140,1,1301406,Wei Zhou,134,1
2010-02-19T20:11:43.929+0000,705149,Jun Lu,150,1,571477,Jharana Bajracharya Rashid Shrestha,148,1,1301406,Wei Zhou,132,1
2010-02-19T20:46:58.078+0000,705149,Jun Lu,150,1,571477,Jharana Bajracharya Rashid Shrestha,148,1,705185,Jun Lu,138,1
2010-02-20T01:14:43.839+0000,705149,Jun Lu,150,1,705185,Jun Lu,146,1,571477,Jharana Bajracharya Rashid Shrestha,146,1
2010-02-20T02:10:15.615+0000,705185,Jun Lu,156,1,705149,Jun Lu,150,1,571477,Jharana Bajracharya Rashid Shrestha,145,1
2010-02-20T02:43:50.835+0000,705149,Jun Lu,160,1,705185,Jun Lu,155,1,571477,Jharana Bajracharya Rashid Shrestha,145,1
2010-02-20T09:15:45.601+0000,705149,Jun Lu,153,1,705185,Jun Lu,151,1,723282,Rafael Alonso,140,2
2010-02-20T11:51:20.906+0000,705149,Jun Lu,151,1,723282,Rafael Alonso,150,2,705185,Jun Lu,149,1
2010-02-20T12:34:22.934+0000,723282,Rafael Alonso,150,2,705149,Jun Lu,150,1,705185,Jun Lu,149,1
2010-02-20T15:10:37.865+0000,723282,Rafael Alonso,165,2,705185,Jun Lu,149,1,705149,Jun Lu,148,1
2010-02-20T18:33:25.067+0000,723282,Rafael Alonso,173,2,705149,Jun Lu,148,1,705185,Jun Lu,148,1
2010-02-20T19:55:35.777+0000,723282,Rafael Alonso,173,2,705185,Jun Lu,147,1,705149,Jun Lu,146,1
2010-02-20T20:58:25.554+0000,723282,Rafael Alonso,173,2,705149,Jun Lu,145,1,705185,Jun Lu,144,1
2010-02-20T21:39:36.88+0000,723282,Rafael Alonso,173,2,167197,Chen Yang,150,2,705149,Jun Lu,145,1
2010-02-21T03:15:21.901+0000,167197,Chen Yang,170,2,723282,Rafael Alonso,167,2,705149,Jun Lu,144,1
2010-02-21T22:04:26.87+0000,167197,Chen Yang,195,2,723282,Rafael Alonso,154,2,723212,Rafael Alonso,130,2
2010-02-22T00:13:18.933+0000,167197,Chen Yang,195,2,723212,Rafael Alonso,160,2,723282,Rafael Alonso,150,2
2010-02-25T10:19:25.826+0000,167197,Chen Yang,126,2,723212,Rafael Alonso,107,2,167173,Chen Yang,100,3
2010-02-25T14:50:49.805+0000,167197,Chen Yang,118,2,167173,Chen Yang,110,3,723212,Rafael Alonso,102,2
2010-02-25T15:09:47.787+0000,167173,Chen Yang,120,3,167197,Chen Yang,118,2,723212,Rafael Alonso,102,2
2010-02-26T10:28:34.794+0000,167173,Chen Yang,110,3,167197,Chen Yang,104,2,1048824,Heinz Frank,100,1
2010-02-26T11:46:22.357+0000,167173,Chen Yang,110,3,1048824,Heinz Frank,100,1,167197,Chen Yang,99,2
2010-02-26T17:47:04.739+0000,167173,Chen Yang,108,3,700933,Emperor of Brazil Silva,100,3,1048824,Heinz Frank,96,1
2010-02-26T18:02:20.75+0000,700933,Emperor of Brazil Silva,110,3,167173,Chen Yang,108,3,1048824,Heinz Frank,96,1
2010-02-27T05:35:41.198+0000,700933,Emperor of Brazil Silva,137,3,1048824,Heinz Frank,114,1,167173,Chen Yang,105,3
2010-02-27T05:47:11.624+0000,700933,Emperor of Brazil Silva,137,3,1048824,Heinz Frank,114,1,1076642,Ning Zhang,110,1
2010-02-27T10:59:07.834+0000,700933,Emperor of Brazil Silva,134,3,1076642,Ning Zhang,117,1,1048824,Heinz Frank,110,1
2010-02-27T11:36:09.259+0000,1076642,Ning Zhang,137,1,700933,Emperor of Brazil Silva,133,3,1048824,Heinz Frank,110,1
2010-03-02T07:09:16.01+0000,1076642,Ning Zhang,146,1,700933,Emperor of Brazil Silva,92,3,404236,Bingjian Zhang,80,3
2010-03-02T07:22:49.768+0000,1076642,Ning Zhang,146,1,700933,Emperor of Brazil Silva,92,3,723217,Rafael Alonso,80,4
2010-03-02T07:25:22.96+0000,1076642,Ning Zhang,146,1,700933,Emperor of Brazil Silva,92,3,404236,Bingjian Zhang,90,3
2010-03-02T09:05:11.778+0000,1076642,Ning Zhang,146,1,404236,Bingjian Zhang,100,3,700933,Emperor of Brazil Silva,92,3
2010-03-02T09:52:19.512+0000,1076642,Ning Zhang,146,1,404236,Bingjian Zhang,110,3,723217,Rafael Alonso,100,5
2010-03-02T13:13:04.272+0000,1076642,Ning Zhang,143,1,404236,Bingjian Zhang,120,3,404315,Bingjian Zhang,110,3
2010-03-02T13:57:17.738+0000,1076642,Ning Zhang,143,1,404236,Bingjian Zhang,130,3,404167,Bingjian Zhang,110,4
2010-03-02T14:01:08.408+0000,1076642,Ning Zhang,143,1,404236,Bingjian Zhang,130,3,723217,Rafael Alonso,120,5
2010-03-02T15:10:39.54+0000,1076642,Ning Zhang,142,1,404236,Bingjian Zhang,140,3,404167,Bingjian Zhang,120,4
2010-03-02T16:00:22.719+0000,404236,Bingjian Zhang,150,3,1076642,Ning Zhang,141,1,404167,Bingjian Zhang,120,4
2010-03-02T16:01:34.561+0000,404236,Bingjian Zhang,150,3,1076642,Ning Zhang,141,1,404315,Bingjian Zhang,120,4
2010-03-02T16:30:44.307+0000,404236,Bingjian Zhang,150,3,1076642,Ning Zhang,141,1,404167,Bingjian Zhang,130,4
2010-03-02T17:20:18.054+0000,404236,Bingjian Zhang,150,3,1076642,Ning Zhang,141,1,404315,Bingjian Zhang,140,4
2010-03-02T18:52:07.386+0000,404236,Bingjian Zhang,180,3,404315,Bingjian Zhang,140,4,1076642,Ning Zhang,140,1
2010-03-02T22:36:50.002+0000,404236,Bingjian Zhang,190,3,404167,Bingjian Zhang,150,4,404315,Bingjian Zhang,139,4
2010-03-02T23:29:36.574+0000,404236,Bingjian Zhang,190,3,404167,Bingjian Zhang,150,4,215405,Gheorghe Kovacs,140,1
2010-03-02T23:50:16.447+0000,404236,Bingjian Zhang,200,3,404167,Bingjian Zhang,150,4,404315,Bingjian Zhang,148,4
2010-03-03T00:12:13.61+0000,404236,Bingjian Zhang,200,3,404315,Bingjian Zhang,158,4,404167,Bingjian Zhang,150,4
2010-03-03T02:24:49.536+0000,404236,Bingjian Zhang,200,3,404315,Bingjian Zhang,167,4,404248,Bingjian Zhang,150,4
2010-03-03T05:16:47.734+0000,404236,Bingjian Zhang,205,3,404315,Bingjian Zhang,166,4,404167,Bingjian Zhang,160,4
2010-03-03T05:21:33.354+0000,404236,Bingjian Zhang,205,3,404315,Bingjian Zhang,176,4,404210,Bingjian Zhang,160,4
2010-03-03T05:30:19.203+0000,404236,Bingjian Zhang,205,3,404315,Bingjian Zhang,176,4,404167,Bingjian Zhang,170,4
2010-03-03T06:59:44.896+0000,404236,Bingjian Zhang,203,3,404315,Bingjian Zhang,186,4,404210,Bingjian Zhang,170,4
2010-03-03T07:09:03.645+0000,404236,Bingjian Zhang,203,3,404315,Bingjian Zhang,186,4,404167,Bingjian Zhang,180,4
2010-03-03T10:41:46.524+0000,404236,Bingjian Zhang,199,3,404315,Bingjian Zhang,195,4,404210,Bingjian Zhang,188,4
2010-03-03T17:34:40.328+0000,404236,Bingjian Zhang,195,3,404162,Bingjian Zhang,190,4,404315,Bingjian Zhang,186,4
2010-03-03T18:48:11.542+0000,404263,Bingjian Zhang,194,4,404236,Bingjian Zhang,193,3,404162,Bingjian Zhang,190,4
2010-03-04T02:44:20.517+0000,404263,Bingjian Zhang,197,4,404236,Bingjian Zhang,190,3,404167,Bingjian Zhang,185,4
2010-03-04T05:12:59.604+0000,404263,Bingjian Zhang,196,4,404167,Bingjian Zhang,185,4,404236,Bingjian Zhang,184,3
2010-03-04T05:30:26.758+0000,404263,Bingjian Zhang,196,4,404236,Bingjian Zhang,184,3,404167,Bingjian Zhang,183,4
2010-03-04T06:34:50.905+0000,404263,Bingjian Zhang,196,4,404167,Bingjian Zhang,183,4,404236,Bingjian Zhang,182,3
2010-03-04T10:00:48.873+0000,404263,Bingjian Zhang,194,4,404236,Bingjian Zhang,178,3,404167,Bingjian Zhang,176,4
2010-03-04T10:32:20.96+0000,404263,Bingjian Zhang,194,4,215403,Gheorghe Kovacs,184,1,404236,Bingjian Zhang,178,3
2010-03-04T20:38:27.835+0000,404263,Bingjian Zhang,179,4,215403,Gheorghe Kovacs,175,1,404286,Bingjian Zhang,172,4
2010-03-04T20:54:23.954+0000,404286,Bingjian Zhang,182,4,404263,Bingjian Zhang,179,4,215403,Gheorghe Kovacs,175,1
2010-03-05T21:24:50.809+0000,404286,Bingjian Zhang,183,4,167243,Chen Yang,160,4,404263,Bingjian Zhang,158,4
2010-03-06T03:34:34.148+0000,167243,Chen Yang,180,5,404286,Bingjian Zhang,175,4,404263,Bingjian Zhang,155,4
2010-03-06T18:28:46.633+0000,167243,Chen Yang,187,5,404286,Bingjian Zhang,165,4,1089442,Chan Yoon,150,1
2010-03-06T19:06:49.354+0000,167243,Chen Yang,187,5,1089442,Chan Yoon,170,1,404286,Bingjian Zhang,165,4
2010-03-07T02:12:54.341+0000,167243,Chen Yang,183,5,1089442,Chan Yoon,173,1,1373175,Andreas Svensson,156,1
2010-03-08T05:12:56.351+0000,167243,Chen Yang,162,5,1089442,Chan Yoon,152,1,723183,Rafael Alonso,140,8
2010-03-08T09:30:27.816+0000,167243,Chen Yang,153,5,723183,Rafael Alonso,150,8,1089442,Chan Yoon,149,1
2010-03-08T11:00:55.904+0000,723183,Rafael Alonso,160,8,167243,Chen Yang,151,5,1089442,Chan Yoon,148,1
2010-03-08T17:23:07.026+0000,723183,Rafael Alonso,161,8,1089442,Chan Yoon,148,1,167243,Chen Yang,147,5
2010-03-08T19:10:41.633+0000,723183,Rafael Alonso,160,8,167243,Chen Yang,147,5,1089442,Chan Yoon,145,1
2010-03-09T14:26:30.597+0000,723183,Rafael Alonso,150,8,1089442,Chan Yoon,130,1,167243,Chen Yang,130,5
2010-03-09T14:32:15.037+0000,723183,Rafael Alonso,150,8,723178,Rafael Alonso,130,7,1089442,Chan Yoon,130,1
2010-03-09T17:43:17.46+0000,723178,Rafael Alonso,150,8,723183,Rafael Alonso,144,8,1089442,Chan Yoon,130,1
2010-03-11T16:16:25.993+0000,723178,Rafael Alonso,175,11,723183,Rafael Alonso,111,8,630412,Roberto Fernandez,100,1
2010-03-11T19:45:15.36+0000,723178,Rafael Alonso,174,11,630412,Roberto Fernandez,110,1,723183,Rafael Alonso,109,8
2010-03-12T04:44:57.571+0000,723178,Rafael Alonso,168,11,630412,Roberto Fernandez,160,1,404048,Bingjian Zhang,110,6
2010-03-12T08:28:32.161+0000,723178,Rafael Alonso,166,11,630412,Roberto Fernandez,156,1,1378648,Sergio Gonzalez,110,3
2010-03-12T09:54:34.412+0000,630412,Roberto Fernandez,163,1,723178,Rafael Alonso,162,11,1378648,Sergio Gonzalez,130,3
2010-03-13T02:41:44.921+0000,630412,Roberto Fernandez,165,1,1378648,Sergio Gonzalez,155,3,723178,Rafael Alonso,150,11
2010-03-13T06:42:49.392+0000,1378648,Sergio Gonzalez,164,4,630412,Roberto Fernandez,164,1,723178,Rafael Alonso,146,11
2010-03-14T00:07:43.643+0000,1378648,Sergio Gonzalez,153,4,630412,Roberto Fernandez,148,1,311788,Peter Taylor,132,2
2010-03-14T03:03:31.351+0000,1378648,Sergio Gonzalez,149,4,630412,Roberto Fernandez,147,1,257270,Baruch Dego,130,3
2010-03-14T07:40:13.368+0000,630412,Roberto Fernandez,146,1,1378648,Sergio Gonzalez,144,4,257270,Baruch Dego,140,3
2010-03-14T08:44:57.068+0000,1378648,Sergio Gonzalez,142,4,630412,Roberto Fernandez,141,1,257270,Baruch Dego,140,3
2010-03-14T09:15:56.172+0000,257270,Baruch Dego,150,3,1378648,Sergio Gonzalez,142,4,630412,Roberto Fernandez,139,1
2010-03-14T10:35:22.177+0000,257270,Baruch Dego,150,3,1378648,Sergio Gonzalez,140,4,311788,Peter Taylor,138,2
2010-03-14T18:05:04.42+0000,257270,Baruch Dego,182,3,353850,Burak Koksal,140,3,1378648,Sergio Gonzalez,138,4
2010-03-15T21:55:01.941+0000,257270,Baruch Dego,160,3,353850,Burak Koksal,126,3,269833,Gregorio Manalo,125,1
2010-03-16T06:21:56.435+0000,257270,Baruch Dego,157,3,269833,Gregorio Manalo,123,1,353850,Burak Koksal,123,3
2010-03-16T08:41:28.847+0000,257270,Baruch Dego,157,3,1378671,Sergio Gonzalez,130,4,269833,Gregorio Manalo,121,1
2010-03-16T12:11:36.427+0000,1378671,Sergio Gonzalez,160,4,257270,Baruch Dego,155,3,269833,Gregorio Manalo,119,1
2010-03-17T10:47:33.658+0000,1378671,Sergio Gonzalez,166,4,257270,Baruch Dego,137,3,1301377,Wei Zhou,110,7
2010-03-18T11:34:00.394+0000,1378671,Sergio Gonzalez,148,4,257270,Baruch Dego,117,3,777140,Tariq Malik,110,3
2010-03-18T16:01:11.273+0000,1378671,Sergio Gonzalez,145,4,257270,Baruch Dego,115,3,594669,John Wilson,110,2
2010-03-18T16:06:10.365+0000,1378671,Sergio Gonzalez,145,4,594669,John Wilson,120,2,257270,Baruch Dego,113,3
2010-03-18T18:52:17.418+0000,594669,John Wilson,150,2,1378671,Sergio Gonzalez,145,4,257270,Baruch Dego,104,3
2010-03-21T10:21:06.146+0000,594669,John Wilson,155,2,1378671,Sergio Gonzalez,94,4,1286237,Mee Vongvichit,70,2
2010-03-21T15:05:01.469+0000,594669,John Wilson,152,2,1286237,Mee Vongvichit,100,3,1378671,Sergio Gonzalez,92,4
2010-03-21T18:09:49.889+0000,1286237,Mee Vongvichit,150,3,594669,John Wilson,148,2,1378671,Sergio Gonzalez,91,4
2010-03-22T08:01:18.569+0000,1286237,Mee Vongvichit,210,3,594669,John Wilson,135,2,529357,Wei Zhu,80,6
2010-03-22T10:20:19.946+0000,1286237,Mee Vongvichit,204,3,594669,John Wilson,135,2,257327,Baruch Dego,90,5
2010-03-22T10:29:41.887+0000,1286237,Mee Vongvichit,202,3,594669,John Wilson,135,2,529357,Wei Zhu,90,6
2010-03-22T16:48:45.679+0000,1286237,Mee Vongvichit,197,3,529357,Wei Zhu,130,8,594669,John Wilson,129,2
2010-03-23T14:18:21.503+0000,1286237,Mee Vongvichit,180,3,529357,Wei Zhu,148,10,594689,John Wilson,120,3
